"Airline","Origin","Destination","Delay","Month","Year"
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",26,12,2024
"Delta","DEN","LAX",-2,12,2024
"Delta","DEN","LAX",-7,12,2024
"Delta","DEN","LAX",5,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",21,12,2024
"Delta","DEN","LAX",-18,12,2024
"Delta","DEN","LAX",-31,12,2024
"Delta","DEN","LAX",38,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-27,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-24,12,2024
"United","DEN","LAX",-14,12,2024
"United","DEN","LAX",-18,12,2024
"United","DEN","LAX",-14,12,2024
"United","DEN","LAX",-19,12,2024
"United","DEN","LAX",-15,12,2024
"Delta","DEN","LAX",-32,12,2024
"Delta","DEN","LAX",-25,12,2024
"Delta","DEN","LAX",-6,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-29,12,2024
"United","DEN","LAX",-26,12,2024
"United","DEN","LAX",12,12,2024
"United","DEN","LAX",-29,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-16,12,2024
"Delta","DEN","LAX",-20,12,2024
"Delta","DEN","LAX",-20,12,2024
"Delta","DEN","LAX",102,12,2024
"United","DEN","LAX",-38,12,2024
"United","DEN","LAX",-28,12,2024
"United","DEN","LAX",-29,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-29,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-23,12,2024
"United","DEN","LAX",141,12,2024
"Delta","DEN","LAX",-29,12,2024
"Delta","DEN","LAX",-27,12,2024
"Delta","DEN","LAX",-16,12,2024
"United","DEN","LAX",-36,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",13,12,2024
"United","DEN","LAX",-27,12,2024
"United","DEN","LAX",-27,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",46,12,2024
"United","DEN","LAX",47,12,2024
"United","DEN","LAX",40,12,2024
"Delta","DEN","LAX",-43,12,2024
"Delta","DEN","LAX",-33,12,2024
"Delta","DEN","LAX",-13,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-32,12,2024
"United","DEN","LAX",-25,12,2024
"United","DEN","LAX",-34,12,2024
"United","DEN","LAX",-14,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",47,12,2024
"Delta","DEN","LAX",-22,12,2024
"Delta","DEN","LAX",-22,12,2024
"Delta","DEN","LAX",2,12,2024
"United","DEN","LAX",-19,12,2024
"United","DEN","LAX",0,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",7,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",-9,12,2024
"Delta","DEN","LAX",-20,12,2024
"Delta","DEN","LAX",-17,12,2024
"Delta","DEN","LAX",27,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-14,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-18,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",-4,12,2024
"United","DEN","LAX",-8,12,2024
"Delta","DEN","LAX",-34,12,2024
"Delta","DEN","LAX",-20,12,2024
"Delta","DEN","LAX",0,12,2024
"United","DEN","LAX",-23,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-23,12,2024
"United","DEN","LAX",-18,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",-2,12,2024
"United","DEN","LAX",38,12,2024
"Delta","DEN","LAX",-27,12,2024
"Delta","DEN","LAX",-22,12,2024
"Delta","DEN","LAX",-16,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-20,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",4,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",9,12,2024
"Delta","DEN","LAX",-11,12,2024
"Delta","DEN","LAX",-11,12,2024
"Delta","DEN","LAX",12,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",-24,12,2024
"United","DEN","LAX",-4,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",5,12,2024
"United","DEN","LAX",1,12,2024
"Delta","DEN","LAX",-32,12,2024
"Delta","DEN","LAX",5,12,2024
"Delta","DEN","LAX",1,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",-18,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-20,12,2024
"United","DEN","LAX",-18,12,2024
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-10,12,2024
"Delta","DEN","LAX",-23,12,2024
"Delta","DEN","LAX",-22,12,2024
"Delta","DEN","LAX",-22,12,2024
"United","DEN","LAX",-4,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-4,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",-16,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",4,12,2024
"United","DEN","LAX",9,12,2024
"United","DEN","LAX",7,12,2024
"Delta","DEN","LAX",-29,12,2024
"Delta","DEN","LAX",-24,12,2024
"Delta","DEN","LAX",-26,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",21,12,2024
"Delta","DEN","LAX",-16,12,2024
"Delta","DEN","LAX",-20,12,2024
"Delta","DEN","LAX",-11,12,2024
"United","DEN","LAX",-16,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",6,12,2024
"United","DEN","LAX",7,12,2024
"United","DEN","LAX",6,12,2024
"Delta","DEN","LAX",-28,12,2024
"Delta","DEN","LAX",-23,12,2024
"Delta","DEN","LAX",-26,12,2024
"United","DEN","LAX",-28,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",-22,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-2,12,2024
"United","DEN","LAX",44,12,2024
"Delta","DEN","LAX",-25,12,2024
"Delta","DEN","LAX",-1,12,2024
"Delta","DEN","LAX",11,12,2024
"United","DEN","LAX",-25,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",5,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",8,12,2024
"United","DEN","LAX",-2,12,2024
"United","DEN","LAX",11,12,2024
"Delta","DEN","LAX",-35,12,2024
"Delta","DEN","LAX",-32,12,2024
"Delta","DEN","LAX",-12,12,2024
"United","DEN","LAX",16,12,2024
"United","DEN","LAX",27,12,2024
"United","DEN","LAX",-27,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-20,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",8,12,2024
"United","DEN","LAX",-12,12,2024
"United","DEN","LAX",109,12,2024
"Delta","DEN","LAX",-32,12,2024
"Delta","DEN","LAX",-17,12,2024
"Delta","DEN","LAX",-10,12,2024
"United","DEN","LAX",22,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-25,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",30,12,2024
"United","DEN","LAX",17,12,2024
"Delta","DEN","LAX",3,12,2024
"Delta","DEN","LAX",150,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",-30,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",17,12,2024
"Delta","DEN","LAX",-17,12,2024
"Delta","DEN","LAX",-17,12,2024
"Delta","DEN","LAX",97,12,2024
"United","DEN","LAX",-19,12,2024
"United","DEN","LAX",-14,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",-16,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",55,12,2024
"Delta","DEN","LAX",-23,12,2024
"Delta","DEN","LAX",-24,12,2024
"Delta","DEN","LAX",-24,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-7,12,2024
"United","DEN","LAX",-20,12,2024
"United","DEN","LAX",-19,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",23,12,2024
"Delta","DEN","LAX",0,12,2024
"Delta","DEN","LAX",9,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",-10,12,2024
"United","DEN","LAX",7,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",5,12,2024
"United","DEN","LAX",-8,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",109,12,2024
"Delta","DEN","LAX",-16,12,2024
"Delta","DEN","LAX",-15,12,2024
"United","DEN","LAX",0,12,2024
"United","DEN","LAX",-35,12,2024
"United","DEN","LAX",-27,12,2024
"United","DEN","LAX",6,12,2024
"United","DEN","LAX",-17,12,2024
"United","DEN","LAX",4,12,2024
"United","DEN","LAX",-26,12,2024
"United","DEN","LAX",-20,12,2024
"United","DEN","LAX",-24,12,2024
"Delta","DEN","LAX",-16,12,2024
"Delta","DEN","LAX",3,12,2024
"Delta","DEN","LAX",14,12,2024
"United","DEN","LAX",-11,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",17,12,2024
"United","DEN","LAX",22,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",7,12,2024
"United","DEN","LAX",9,12,2024
"United","DEN","LAX",22,12,2024
"United","DEN","LAX",316,12,2024
"Delta","DEN","LAX",-23,12,2024
"Delta","DEN","LAX",-23,12,2024
"Delta","DEN","LAX",101,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-2,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",-21,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",19,12,2024
"United","DEN","LAX",8,12,2024
"United","DEN","LAX",53,12,2024
"United","DEN","LAX",64,12,2024
"Delta","DEN","LAX",-24,12,2024
"Delta","DEN","LAX",9,12,2024
"United","DEN","LAX",-16,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-5,12,2024
"United","DEN","LAX",-19,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-16,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",40,12,2024
"United","DEN","LAX",187,12,2024
"Delta","DEN","LAX",-13,12,2024
"Delta","DEN","LAX",-11,12,2024
"Delta","DEN","LAX",-3,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",3,12,2024
"United","DEN","LAX",-15,12,2024
"United","DEN","LAX",-3,12,2024
"United","DEN","LAX",4,12,2024
"United","DEN","LAX",42,12,2024
"United","DEN","LAX",1,12,2024
"United","DEN","LAX",16,12,2024
"United","DEN","LAX",24,12,2024
"Delta","DEN","LAX",-10,12,2024
"Delta","DEN","LAX",-1,12,2024
"Delta","DEN","LAX",-9,12,2024
"United","DEN","LAX",-1,12,2024
"United","DEN","LAX",2,12,2024
"United","DEN","LAX",-13,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",8,12,2024
"United","DEN","LAX",28,12,2024
"United","DEN","LAX",37,12,2024
"United","DEN","LAX",40,12,2024
"United","DEN","LAX",185,12,2024
"Delta","DEN","LAX",-18,12,2024
"Delta","DEN","LAX",65,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",45,12,2024
"United","DEN","LAX",-4,12,2024
"United","DEN","LAX",8,12,2024
"United","DEN","LAX",-9,12,2024
"United","DEN","LAX",-6,12,2024
"United","DEN","LAX",17,12,2024
"United","DEN","LAX",12,12,2024
"United","DEN","LAX",31,12,2024
"Delta","DEN","LAX",-18,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",4,2,2024
"United","DEN","LAX",-6,2,2024
"United","DEN","LAX",-6,2,2024
"United","DEN","LAX",-22,2,2024
"United","DEN","LAX",9,2,2024
"United","DEN","LAX",5,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",18,2,2024
"United","DEN","LAX",25,2,2024
"Delta","DEN","LAX",-20,2,2024
"Delta","DEN","LAX",-6,2,2024
"Delta","DEN","LAX",-3,2,2024
"United","DEN","LAX",-24,2,2024
"United","DEN","LAX",-22,2,2024
"United","DEN","LAX",-18,2,2024
"United","DEN","LAX",-15,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",-8,2,2024
"United","DEN","LAX",9,2,2024
"United","DEN","LAX",14,2,2024
"Delta","DEN","LAX",-30,2,2024
"Delta","DEN","LAX",-17,2,2024
"Delta","DEN","LAX",78,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",82,2,2024
"United","DEN","LAX",51,2,2024
"United","DEN","LAX",108,2,2024
"United","DEN","LAX",186,2,2024
"United","DEN","LAX",185,2,2024
"Delta","DEN","LAX",20,2,2024
"Delta","DEN","LAX",44,2,2024
"Delta","DEN","LAX",102,2,2024
"United","DEN","LAX",9,2,2024
"United","DEN","LAX",45,2,2024
"United","DEN","LAX",13,2,2024
"United","DEN","LAX",8,2,2024
"United","DEN","LAX",49,2,2024
"United","DEN","LAX",108,2,2024
"United","DEN","LAX",172,2,2024
"United","DEN","LAX",214,2,2024
"Delta","DEN","LAX",4,2,2024
"Delta","DEN","LAX",-3,2,2024
"Delta","DEN","LAX",24,2,2024
"United","DEN","LAX",17,2,2024
"United","DEN","LAX",23,2,2024
"United","DEN","LAX",28,2,2024
"United","DEN","LAX",10,2,2024
"United","DEN","LAX",20,2,2024
"United","DEN","LAX",24,2,2024
"United","DEN","LAX",26,2,2024
"United","DEN","LAX",31,2,2024
"Delta","DEN","LAX",-18,2,2024
"Delta","DEN","LAX",13,2,2024
"Delta","DEN","LAX",1,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",4,2,2024
"United","DEN","LAX",-11,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",64,2,2024
"United","DEN","LAX",77,2,2024
"Delta","DEN","LAX",-32,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",-15,2,2024
"United","DEN","LAX",-17,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-19,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",5,2,2024
"United","DEN","LAX",-13,2,2024
"Delta","DEN","LAX",-3,2,2024
"Delta","DEN","LAX",-17,2,2024
"Delta","DEN","LAX",-13,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",-4,2,2024
"United","DEN","LAX",-5,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-4,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-20,2,2024
"United","DEN","LAX",4,2,2024
"Delta","DEN","LAX",-7,2,2024
"Delta","DEN","LAX",-17,2,2024
"Delta","DEN","LAX",-10,2,2024
"United","DEN","LAX",-2,2,2024
"United","DEN","LAX",-18,2,2024
"United","DEN","LAX",-9,2,2024
"United","DEN","LAX",-15,2,2024
"United","DEN","LAX",7,2,2024
"United","DEN","LAX",-19,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",34,2,2024
"United","DEN","LAX",307,2,2024
"Delta","DEN","LAX",-9,2,2024
"Delta","DEN","LAX",-8,2,2024
"Delta","DEN","LAX",-4,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",12,2,2024
"United","DEN","LAX",13,2,2024
"United","DEN","LAX",93,2,2024
"United","DEN","LAX",101,2,2024
"United","DEN","LAX",139,2,2024
"Delta","DEN","LAX",-25,2,2024
"Delta","DEN","LAX",-29,2,2024
"Delta","DEN","LAX",-25,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-28,2,2024
"United","DEN","LAX",-5,2,2024
"United","DEN","LAX",12,2,2024
"United","DEN","LAX",-17,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-21,2,2024
"Delta","DEN","LAX",0,2,2024
"Delta","DEN","LAX",-14,2,2024
"Delta","DEN","LAX",-2,2,2024
"United","DEN","LAX",-22,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",-20,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",-5,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",25,2,2024
"United","DEN","LAX",86,2,2024
"Delta","DEN","LAX",-30,2,2024
"Delta","DEN","LAX",-35,2,2024
"Delta","DEN","LAX",-16,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",-17,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",-3,2,2024
"Delta","DEN","LAX",-14,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",-29,2,2024
"United","DEN","LAX",-29,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",20,2,2024
"United","DEN","LAX",-5,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",0,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",-6,2,2024
"Delta","DEN","LAX",-13,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",-4,2,2024
"United","DEN","LAX",-18,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",24,2,2024
"United","DEN","LAX",-2,2,2024
"United","DEN","LAX",-6,2,2024
"United","DEN","LAX",-1,2,2024
"Delta","DEN","LAX",11,2,2024
"Delta","DEN","LAX",-2,2,2024
"Delta","DEN","LAX",51,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",6,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",10,2,2024
"United","DEN","LAX",30,2,2024
"United","DEN","LAX",21,2,2024
"United","DEN","LAX",-4,2,2024
"United","DEN","LAX",193,2,2024
"United","DEN","LAX",364,2,2024
"Delta","DEN","LAX",-7,2,2024
"Delta","DEN","LAX",-12,2,2024
"Delta","DEN","LAX",-5,2,2024
"United","DEN","LAX",10,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",21,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",13,2,2024
"Delta","DEN","LAX",-7,2,2024
"Delta","DEN","LAX",30,2,2024
"Delta","DEN","LAX",20,2,2024
"United","DEN","LAX",13,2,2024
"United","DEN","LAX",-9,2,2024
"United","DEN","LAX",-17,2,2024
"United","DEN","LAX",-11,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",4,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",64,2,2024
"Delta","DEN","LAX",-9,2,2024
"Delta","DEN","LAX",75,2,2024
"Delta","DEN","LAX",94,2,2024
"United","DEN","LAX",12,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-8,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",-2,2,2024
"United","DEN","LAX",26,2,2024
"United","DEN","LAX",21,2,2024
"United","DEN","LAX",40,2,2024
"United","DEN","LAX",53,2,2024
"Delta","DEN","LAX",6,2,2024
"Delta","DEN","LAX",41,2,2024
"Delta","DEN","LAX",38,2,2024
"United","DEN","LAX",15,2,2024
"United","DEN","LAX",11,2,2024
"United","DEN","LAX",13,2,2024
"United","DEN","LAX",24,2,2024
"United","DEN","LAX",19,2,2024
"United","DEN","LAX",41,2,2024
"United","DEN","LAX",221,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",-6,2,2024
"Delta","DEN","LAX",-12,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",6,2,2024
"United","DEN","LAX",9,2,2024
"United","DEN","LAX",-5,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",17,2,2024
"Delta","DEN","LAX",-15,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",2,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",-14,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",22,2,2024
"United","DEN","LAX",-7,2,2024
"United","DEN","LAX",-4,2,2024
"United","DEN","LAX",45,2,2024
"United","DEN","LAX",106,2,2024
"Delta","DEN","LAX",-16,2,2024
"Delta","DEN","LAX",-28,2,2024
"Delta","DEN","LAX",-3,2,2024
"United","DEN","LAX",-22,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",-10,2,2024
"United","DEN","LAX",-16,2,2024
"United","DEN","LAX",2,2,2024
"United","DEN","LAX",7,2,2024
"United","DEN","LAX",10,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",11,2,2024
"Delta","DEN","LAX",-2,2,2024
"Delta","DEN","LAX",-10,2,2024
"Delta","DEN","LAX",-4,2,2024
"United","DEN","LAX",-14,2,2024
"United","DEN","LAX",-18,2,2024
"United","DEN","LAX",9,2,2024
"United","DEN","LAX",-3,2,2024
"United","DEN","LAX",0,2,2024
"United","DEN","LAX",21,2,2024
"United","DEN","LAX",205,2,2024
"Delta","DEN","LAX",-17,2,2024
"Delta","DEN","LAX",11,2,2024
"Delta","DEN","LAX",-3,2,2024
"United","DEN","LAX",-3,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",2,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",16,2,2024
"United","DEN","LAX",13,2,2024
"United","DEN","LAX",21,2,2024
"United","DEN","LAX",13,2,2024
"Delta","DEN","LAX",0,2,2024
"Delta","DEN","LAX",32,2,2024
"Delta","DEN","LAX",29,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",1,2,2024
"United","DEN","LAX",8,2,2024
"United","DEN","LAX",23,2,2024
"United","DEN","LAX",31,2,2024
"United","DEN","LAX",6,2,2024
"United","DEN","LAX",36,2,2024
"United","DEN","LAX",38,2,2024
"United","DEN","LAX",26,2,2024
"Delta","DEN","LAX",-24,2,2024
"Delta","DEN","LAX",-13,2,2024
"Delta","DEN","LAX",64,2,2024
"United","DEN","LAX",38,2,2024
"United","DEN","LAX",29,2,2024
"United","DEN","LAX",3,2,2024
"United","DEN","LAX",4,2,2024
"United","DEN","LAX",32,2,2024
"United","DEN","LAX",89,2,2024
"United","DEN","LAX",145,2,2024
"Delta","DEN","LAX",-28,2,2024
"Delta","DEN","LAX",3,2,2024
"Delta","DEN","LAX",4,2,2024
"United","DEN","LAX",-29,2,2024
"United","DEN","LAX",-20,2,2024
"United","DEN","LAX",-18,2,2024
"United","DEN","LAX",-14,2,2024
"United","DEN","LAX",-11,2,2024
"United","DEN","LAX",-1,2,2024
"United","DEN","LAX",87,2,2024
"Delta","DEN","LAX",-12,2,2024
"Delta","DEN","LAX",-33,2,2024
"Delta","DEN","LAX",-7,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-27,2,2024
"United","DEN","LAX",-12,2,2024
"United","DEN","LAX",-20,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",-14,2,2024
"United","DEN","LAX",-13,2,2024
"United","DEN","LAX",34,2,2024
"United","DEN","LAX",80,2,2024
"Delta","DEN","LAX",-28,1,2024
"Delta","DEN","LAX",-6,1,2024
"Delta","DEN","LAX",17,1,2024
"United","DEN","LAX",-33,1,2024
"United","DEN","LAX",-21,1,2024
"United","DEN","LAX",-17,1,2024
"United","DEN","LAX",-28,1,2024
"United","DEN","LAX",-26,1,2024
"United","DEN","LAX",-9,1,2024
"United","DEN","LAX",-20,1,2024
"United","DEN","LAX",-1,1,2024
"Delta","DEN","LAX",-36,1,2024
"Delta","DEN","LAX",-4,1,2024
"Delta","DEN","LAX",-17,1,2024
"United","DEN","LAX",-28,1,2024
"United","DEN","LAX",-29,1,2024
"United","DEN","LAX",-27,1,2024
"United","DEN","LAX",-14,1,2024
"United","DEN","LAX",-14,1,2024
"United","DEN","LAX",-18,1,2024
"United","DEN","LAX",-12,1,2024
"United","DEN","LAX",9,1,2024
"United","DEN","LAX",15,1,2024
"Delta","DEN","LAX",-18,1,2024
"Delta","DEN","LAX",-20,1,2024
"Delta","DEN","LAX",-12,1,2024
"United","DEN","LAX",-16,1,2024
"United","DEN","LAX",-16,1,2024
"United","DEN","LAX",-9,1,2024
"United","DEN","LAX",-4,1,2024
"United","DEN","LAX",-7,1,2024
"United","DEN","LAX",3,1,2024
"United","DEN","LAX",21,1,2024
"United","DEN","LAX",34,1,2024
"Delta","DEN","LAX",-31,1,2024
"Delta","DEN","LAX",-20,1,2024
"Delta","DEN","LAX",-26,1,2024
"United","DEN","LAX",-25,1,2024
"United","DEN","LAX",-29,1,2024
"United","DEN","LAX",-24,1,2024
"United","DEN","LAX",-19,1,2024
"United","DEN","LAX",-19,1,2024
"United","DEN","LAX",-13,1,2024
"United","DEN","LAX",2,1,2024
"United","DEN","LAX",0,1,2024
"Delta","DEN","LAX",-11,1,2024
"Delta","DEN","LAX",-11,1,2024
"Delta","DEN","LAX",-12,1,2024
"United","DEN","LAX",-16,1,2024
